credit.policy,LoanPurpose,int.rate,MonthlyDebtPayments,LogAnnualIncome,dti,fico,LengthOfCreditHistory,revol.bal,CreditCardUtilizationRate,inq.last.6mths,PreviousLoanDefaults,pub.rec,not.fully.paid,HasDefaults,HasBankruptcy,fully.paid
0,Other,0.1861,58.34,11.72964845,28.29,642,17,73943,0.981,0,0,0,0,0,0,1
0,Debt_Consolidation,0.1134,246.75,11.81303006,21.32,712,34,76428,0.688,14,0,1,1,0,1,0
0,Other,0.1387,218.34,10.6454249,17.37,657,5,8312,0.857,0,1,0,0,1,0,1
0,Other,0.1355,220.74,11.3083583,10.95,657,13,4037,0.211,0,0,0,0,0,0,1
0,Other,0.1324,60.86,10.34817337,10.85,652,3,162,0.54,1,0,0,0,0,0,1
0,Other,0.1229,160.1,10.91508846,14.64,667,12,20749,0.8909999999999999,6,1,0,1,1,0,0
0,Other,0.0832,56.68,10.73639668,0.65,732,2,309,0.091,1,0,0,0,0,0,1
0,Other,0.0976,128.62,10.75248397,7.29,707,3,0,0.193,0,0,0,0,0,0,1
0,Debt_Consolidation,0.145,189.32,10.59663473,4.89,642,13,4030,0.62,0,0,0,0,0,0,1
0,Other,0.1039,48.68,8.9226583,4.96,687,2,1954,0.434,1,0,0,0,0,0,1
0,Other,0.1703,124.84,11.15625052,25.51,662,14,7461,0.905,8,0,0,1,0,0,0
0,Debt_Consolidation,0.1008,242.29,11.56171563,13.37,712,14,5495,0.131,6,0,0,0,0,0,1
0,Other,0.1229,40.03,10.23995979,7.64,662,3,2391,0.996,0,0,0,0,0,0,1
0,Debt_Consolidation,0.1222,208.25,10.6454249,9.71,682,10,29116,0.7809999999999999,5,0,0,0,0,0,1
0,Debt_Consolidation,0.06,184.28,10.35964577,7.49,647,6,7884,0.631,1,0,0,0,0,0,1
0,Debt_Consolidation,0.1166,181.79,9.903687533,9.9,677,4,5111,1.043,4,0,0,0,0,0,1
0,Debt_Consolidation,0.0976,96.47,9.472396897,5.45,702,2,1470,0.216,0,0,0,1,0,0,0
0,Other,0.08,94.01,9.903487553,7.66,732,3,814,0.095,0,0,0,0,0,0,1
0,Other,0.0976,97.27,9.68009397,1.73,707,2,758,0.474,1,0,0,0,0,0,1
0,Debt_Consolidation,0.164,197.99,11.05089001,26.46,662,6,14343,0.421,2,0,0,0,0,0,1
0,Debt_Consolidation,0.1576,122.64,10.96812932,28.7,692,11,9662,0.509,5,0,0,0,0,0,1
0,Home,0.1513,260.47,11.22524339,17.76,647,16,12902,0.701,0,0,0,0,0,0,1
0,Other,0.1324,114.96,10.30895266,23.44,687,3,3451,0.303,2,0,0,0,0,0,1
0,Home,0.1355,254.7,10.91508846,15.1,662,11,17599,0.417,11,0,0,0,0,0,1
0,Debt_Consolidation,0.1103,128.56,10.6454249,14.46,692,11,3083,0.163,4,1,0,0,1,0,1
0,Other,0.0768,182.46,10.26813067,0.42,782,7,449,0.15,1,0,0,0,0,0,1
0,Other,0.1355,135.84,10.9331784,8.98,652,10,1254,0.965,2,0,0,0,0,0,1
0,Debt_Consolidation,0.1197,249.0,11.88448902,18.16,682,18,105863,0.493,8,0,0,1,0,0,0
0,Debt_Consolidation,0.1576,63.95,9.903687533,25.07,667,4,5411,0.356,3,0,0,0,0,0,1
0,Other,0.1324,169.05,10.83958091,9.22,657,14,3024,0.657,1,0,2,0,0,1,1
0,Other,0.145,41.31,10.81627215,22.2,652,8,12759,0.7879999999999999,2,0,0,0,0,0,1
0,Other,0.1355,81.51,10.17198681,22.94,662,1,558,0.223,4,0,0,0,0,0,1
0,Other,0.1261,75.39,11.66838957,11.74,667,9,210,0.7,11,1,0,0,1,0,1
0,Other,0.1071,32.61,9.998797732,14.7,687,9,6720,1.018,2,0,0,1,0,0,0
0,Other,0.1103,245.65,11.09741002,6.38,692,10,23192,0.856,4,0,0,0,0,0,1
0,Other,0.1134,213.85,11.42954386,2.78,682,11,32776,0.65,4,0,0,0,0,0,1
0,Debt_Consolidation,0.1324,67.62,10.37349118,6.94,652,9,2324,0.129,1,2,2,0,1,1,1
0,Other,0.1608,149.59,10.46321762,26.36,667,19,6644,0.359,12,0,0,0,0,0,1
0,Debt_Consolidation,0.1261,134.03,10.00784757,23.02,702,3,2740,0.211,6,0,0,0,0,0,1
0,Other,0.1324,121.72,11.231623,9.14,657,9,3453,0.531,0,0,0,0,0,0,1
0,Other,0.1039,113.58,11.15625052,12.86,692,11,6469,0.087,15,0,0,1,0,0,0
0,Debt_Consolidation,0.1197,199.2,10.77895629,15.38,677,12,4956,0.4,4,0,0,0,0,0,1
0,Home,0.1703,107.01,11.15625052,25.03,657,22,43878,0.948,0,0,0,0,0,0,1
0,Education,0.1261,67.02,11.9511804,17.69,662,12,32135,0.911,11,0,0,0,0,0,1
0,Other,0.1355,61.13,10.95080655,11.22,652,13,4334,0.985,4,0,0,0,0,0,1
0,Debt_Consolidation,0.1418,95.95,10.81977828,8.5,642,11,4151,0.456,2,0,0,0,0,0,1
0,Debt_Consolidation,0.1286,252.2,10.42228135,8.93,667,5,5528,0.877,4,0,0,1,0,0,0
0,Other,0.1482,186.72,10.77895629,19.4,652,13,21093,0.851,3,1,0,1,1,0,0
0,Other,0.08,141.02,10.16600565,1.43,767,3,1057,0.235,0,0,0,0,0,0,1
0,Other,0.1513,243.11,10.73630972,18.91,652,7,12634,0.7659999999999999,0,0,0,0,0,0,1
0,Debt_Consolidation,0.1197,194.22,11.60827201,11.62,677,12,15038,0.933,4,0,0,0,0,0,1
0,Debt_Consolidation,0.145,258.16,11.91839057,26.27,697,14,91148,0.954,2,0,0,0,0,0,1
0,Debt_Consolidation,0.1418,181.61,10.91501573,10.04,657,14,3729,0.7040000000000001,3,0,0,0,0,0,1
0,Education,0.1349,42.42,9.798127037,4.67,652,2,1157,0.0,1,0,0,1,0,0,0
0,Other,0.1103,245.65,10.71441777,11.41,687,13,5148,0.127,7,0,0,0,0,0,1
0,Debt_Consolidation,0.1418,102.8,9.998797732,15.44,647,4,7872,0.662,1,2,0,1,1,0,0
0,Other,0.1159,231.14,11.06676335,10.63,687,9,5260,0.242,10,0,0,1,0,0,0
0,Debt_Consolidation,0.1261,251.3,10.66895539,11.72,667,3,1,0.0,0,0,0,0,0,0,1
0,Other,0.1387,136.46,10.25765937,10.21,647,10,1485,0.742,5,0,1,0,0,1,1
0,Other,0.1545,261.65,10.91508846,24.94,667,14,41705,0.952,8,0,0,1,0,0,0
0,Other,0.1001,242.04,11.73606902,18.85,737,18,276911,0.239,1,0,0,0,0,0,1
0,Other,0.1475,202.08,10.46321762,25.09,687,5,5748,0.254,0,0,0,0,0,0,1
0,Debt_Consolidation,0.1222,193.26,10.15393494,20.88,687,17,8883,0.7859999999999999,4,0,0,0,0,0,1
0,Other,0.1854,145.7,11.00209984,28.41,657,5,18242,0.7020000000000001,0,0,0,0,0,0,1
0,Other,0.1222,249.9,11.09741002,12.11,677,14,5319,1.064,0,0,0,0,0,0,1
0,Other,0.1507,260.25,11.69524702,14.84,652,20,21881,0.825,2,4,0,1,1,0,0
0,Other,0.0863,113.87,10.43399815,0.71,717,2,372,0.074,0,0,0,0,0,0,1
0,Other,0.138,170.41,10.30895266,17.88,657,1,2229,0.348,2,0,0,0,0,0,1
0,Other,0.1317,81.07,9.85198371,24.51,687,3,0,0.0,0,0,0,1,0,0,0
0,Other,0.1507,138.8,10.46310334,17.47,642,10,1085,0.775,3,0,0,0,0,0,1
0,Other,0.1412,205.42,10.83958091,9.01,657,14,4050,0.346,4,3,0,1,1,0,0
0,Other,0.1601,263.72,10.71441777,22.83,652,10,15056,0.991,1,0,0,0,0,0,1
0,Other,0.1507,86.75,10.04324949,24.47,667,7,4374,0.527,4,0,0,0,0,0,1
0,Home,0.1665,266.1,10.81977828,20.93,642,14,15831,0.563,3,0,0,0,0,0,1
0,Other,0.1412,239.66,11.17043516,6.24,657,7,8558,0.807,3,0,0,0,0,0,1
0,Other,0.1064,244.27,10.59663473,2.07,702,32,599,0.032,8,1,1,1,1,1,0
0,Other,0.097,160.64,10.42797937,7.24,717,3,2208,0.157,3,0,0,0,0,0,1
0,Other,0.1254,150.63,10.91508846,10.89,662,16,20578,0.297,11,0,0,0,0,0,1
0,Other,0.1355,169.8,11.46163217,7.79,657,5,10978,0.989,4,0,0,0,0,0,1
0,Other,0.1191,364.89,11.05673006,13.9,687,6,22954,0.66,4,0,0,0,0,0,1
0,Debt_Consolidation,0.1538,306.7,10.4487146,7.86,647,14,7424,0.737,1,0,0,0,0,0,1
0,Debt_Consolidation,0.157,245.07,10.30895266,24.12,662,5,12814,0.696,4,0,0,0,0,0,1
0,Other,0.1191,116.1,11.60827201,8.44,672,12,390,0.325,4,0,0,0,0,0,1
0,Debt_Consolidation,0.157,235.44,10.4487146,8.7,647,14,16690,0.912,4,0,0,1,0,0,0
0,Other,0.1696,534.5,12.12269104,12.76,647,6,49303,0.992,0,0,0,1,0,0,0
0,Home,0.1191,497.58,11.08214255,19.66,702,5,24985,0.496,5,0,0,0,0,0,1
0,Other,0.1791,144.43,10.86856845,29.9,662,9,15473,0.653,0,1,0,0,1,0,1
0,Other,0.1064,35.83,9.547098282,4.2,687,9,1032,0.095,4,0,0,0,0,0,1
0,Other,0.1696,503.32,10.71441777,18.8,652,7,11577,0.609,1,0,0,0,0,0,1
0,Other,0.1538,174.26,10.77895629,15.65,652,11,901,0.429,1,0,1,0,0,1,1
0,Other,0.0863,170.8,10.68051622,10.18,742,7,0,0.177,3,0,0,0,0,0,1
0,Debt_Consolidation,0.1886,274.39,11.31447453,27.26,652,10,22515,0.958,3,0,0,0,0,0,1
0,Debt_Consolidation,0.157,262.57,10.87039535,21.38,652,13,20032,0.721,1,0,0,0,0,0,1
0,Education,0.157,157.55,10.65608219,23.89,662,6,5361,0.422,12,0,0,1,0,0,0
0,Other,0.1412,140.37,11.1844214,1.57,652,5,3842,0.2739999999999999,3,2,0,0,1,0,1
0,Other,0.1601,281.3,11.40756495,5.93,657,8,50545,0.546,0,0,0,0,0,0,1
0,Other,0.1191,232.2,12.56024446,4.33,682,6,20205,0.012,6,0,0,1,0,0,0
0,Other,0.1064,50.49,10.30895266,15.6,697,18,1085,0.114,11,1,0,0,1,0,1
0,Other,0.138,40.9,10.46310334,26.19,707,6,10975,0.5720000000000001,4,0,0,0,0,0,1
0,Other,0.1412,134.38,11.2553328,12.37,657,8,11162,0.4,3,0,0,0,0,0,1
0,Education,0.1412,71.9,10.6454249,8.11,652,8,5057,0.266,2,1,0,1,1,0,0
0,Other,0.1317,233.06,11.91839057,8.6,697,22,21293,0.034,7,0,0,1,0,0,0
0,Other,0.1886,155.49,10.9455436,27.6,667,12,41478,0.992,3,0,0,0,0,0,1
0,Other,0.138,109.06,10.86856845,17.44,652,11,5070,0.642,1,3,0,0,1,0,1
0,Debt_Consolidation,0.1159,166.75,10.7045021,8.0,687,15,9387,0.502,4,0,0,0,0,0,1
0,Other,0.1096,111.25,10.2327913,12.52,702,5,3999,0.215,4,0,0,0,0,0,1
0,Debt_Consolidation,0.1475,259.08,10.7342204,17.73,652,14,6131,0.6890000000000001,1,0,0,0,0,0,1
0,Debt_Consolidation,0.138,160.18,10.46310334,11.28,667,10,832,0.2769999999999999,4,1,0,0,1,0,1
0,Other,0.1507,152.68,11.00209984,9.94,642,18,5770,0.695,1,2,0,0,1,0,1
0,Other,0.1317,183.24,10.6454249,11.83,667,8,0,0.0,4,0,0,0,0,0,1
0,Education,0.1854,109.28,10.69194491,26.68,647,27,20685,0.895,2,0,0,0,0,0,1
0,Debt_Consolidation,0.1411,266.99,10.59663473,19.5,672,10,3780,0.162,4,0,0,0,0,0,1
0,Debt_Consolidation,0.1128,73.14,10.87804719,16.78,702,14,31412,0.528,5,0,0,0,0,0,1
0,Other,0.1412,119.83,10.71441777,10.19,657,9,9771,0.8640000000000001,4,0,0,0,0,0,1
0,Other,0.1759,269.61,10.89673933,27.47,672,10,23618,0.623,6,1,0,1,1,0,0
0,Debt_Consolidation,0.1507,41.64,10.59182318,18.27,652,9,9408,0.931,3,0,0,0,0,0,1
0,Other,0.138,170.41,11.2515607,14.01,657,8,22458,0.664,2,0,0,0,0,0,1
0,Debt_Consolidation,0.1601,263.72,11.51292546,19.58,642,15,25366,0.7709999999999999,0,2,0,1,1,0,0
0,Other,0.1286,235.39,10.20359214,26.62,792,17,8220,0.1009999999999999,0,0,0,0,0,0,1
0,Education,0.138,61.35,9.852194258,3.85,682,3,1279,0.853,0,0,0,0,0,0,1
0,Other,0.1538,209.12,10.08580911,11.5,657,22,8686,0.905,0,1,0,0,1,0,1
0,Home,0.157,227.56,11.86709728,22.32,652,19,63685,0.821,1,1,0,0,1,0,1
0,Other,0.1886,245.13,10.71441777,25.76,647,10,31939,0.8270000000000001,4,0,0,0,0,0,1
0,Debt_Consolidation,0.1475,55.27,11.55214618,16.97,652,11,31140,0.526,1,1,0,0,1,0,1
0,Debt_Consolidation,0.1696,223.6,11.28978191,19.89,642,13,16012,0.442,6,1,0,0,1,0,1
0,Home,0.1254,192.47,11.8473957,10.85,687,13,79395,0.738,6,0,0,1,0,0,0
0,Other,0.1443,257.91,10.818177,17.67,657,10,10221,0.7,1,0,1,0,0,1,1
0,Other,0.1317,185.77,11.01862914,13.79,677,7,25457,0.7070000000000001,5,0,0,0,0,0,1
0,Other,0.1191,202.35,11.00209984,21.82,712,9,32573,0.65,4,0,0,1,0,0,0
0,Other,0.1317,253.32,11.56171563,1.03,677,10,3607,0.44,4,0,0,1,0,0,0
0,Debt_Consolidation,0.1443,165.92,10.37349118,28.76,727,9,11285,0.466,0,0,0,0,0,0,1
0,Other,0.1728,125.28,11.19547123,21.1,642,17,55147,0.919,3,0,0,1,0,0,0
0,Other,0.157,175.05,10.34174248,25.63,677,20,9267,0.16,0,3,0,0,1,0,1
0,Debt_Consolidation,0.1286,41.2,10.71441777,16.67,677,12,21022,0.93,4,0,0,0,0,0,1
0,Other,0.1538,51.41,10.57544174,21.66,647,10,3975,0.8109999999999999,4,0,0,0,0,0,1
0,Debt_Consolidation,0.1665,229.73,11.15625052,21.02,642,6,14157,0.602,1,0,0,0,0,0,1
0,Other,0.1728,153.02,11.00209984,23.28,642,26,18641,0.706,2,1,1,0,1,1,1
0,Debt_Consolidation,0.1791,86.66,11.10721033,2.45,647,2,1601,0.5,3,0,0,0,0,0,1
0,Debt_Consolidation,0.1254,193.31,11.49272276,12.33,677,16,26390,0.43,4,0,0,0,0,0,1
0,Debt_Consolidation,0.1665,170.3,10.84801583,24.8,657,13,30177,0.637,0,0,0,0,0,0,1
0,Other,0.1443,137.55,11.28978191,20.37,662,23,27954,0.669,4,2,0,1,1,0,0
0,Other,0.1665,266.1,12.15477935,17.92,667,19,149621,0.643,8,0,0,0,0,0,1
0,Other,0.1475,103.63,10.57131693,5.23,652,5,2060,0.127,0,4,0,0,1,0,1
0,Other,0.1601,246.14,11.38509209,16.83,647,5,46670,0.878,1,0,0,0,0,0,1
0,Education,0.1507,52.05,9.035986985,10.0,652,3,1764,0.535,2,1,0,0,1,0,1
0,Other,0.1475,84.64,11.1844214,5.48,662,3,2199,0.564,2,0,0,0,0,0,1
0,Debt_Consolidation,0.1507,227.29,11.40756495,18.2,652,8,55753,0.7979999999999999,1,0,0,0,0,0,1
0,Other,0.1254,199.17,10.71441777,8.21,697,6,397,0.031,6,1,0,0,1,0,1
0,Other,0.1443,68.78,11.51292546,27.18,697,11,53440,0.882,3,0,0,1,0,0,0
0,Other,0.1159,198.12,10.81977828,6.5,682,7,9797,0.544,4,0,0,0,0,0,1
0,Other,0.1601,112.52,11.14836235,27.21,667,10,7087,0.748,2,1,0,0,1,0,1
0,Debt_Consolidation,0.1412,59.92,11.56171563,17.7,657,11,30734,0.557,1,1,0,0,1,0,1
0,Education,0.1759,107.85,10.75907241,29.74,662,12,2663,0.203,0,1,0,0,1,0,1
0,Education,0.1936,81.05,10.27505111,23.34,667,6,6020,0.654,9,0,1,1,0,1,0
0,Other,0.1241,250.58,11.51292546,15.88,692,13,24868,0.607,5,0,0,1,0,0,0
0,Debt_Consolidation,0.1936,276.29,11.91839057,25.47,667,19,152189,0.6629999999999999,7,0,0,0,0,0,1
0,Other,0.1367,221.12,11.91839057,14.8,672,18,88223,0.894,4,0,0,1,0,0,0
0,Debt_Consolidation,0.1588,140.4,10.34174248,21.45,652,7,11157,0.547,2,0,0,0,0,0,1
0,Debt_Consolidation,0.1304,337.14,11.00209984,15.92,692,26,8968,0.316,6,2,0,0,1,0,1
0,Home,0.1146,276.84,10.93221371,7.29,707,7,6178,0.258,5,0,0,1,0,0,0
0,Other,0.1146,659.14,11.49272276,15.75,717,19,106366,0.5670000000000001,3,0,0,0,0,0,1
0,Debt_Consolidation,0.1367,85.05,11.08220409,4.19,667,33,2368,0.215,4,1,1,0,1,1,1
0,Debt_Consolidation,0.1462,275.84,10.82337182,16.12,662,8,3982,0.48,5,1,0,0,1,0,1
0,Debt_Consolidation,0.1715,116.12,10.1266311,22.32,672,7,13430,0.795,9,0,0,0,0,0,1
0,Other,0.1114,262.45,12.61153775,17.54,732,14,255001,0.918,4,0,0,0,0,0,1
0,Other,0.1304,674.27,11.8493977,4.89,697,17,26761,0.471,4,0,0,0,0,0,1
0,Home,0.1304,202.28,11.15625052,10.77,677,9,244,0.087,6,0,0,0,0,0,1
0,Debt_Consolidation,0.1336,541.89,11.05089001,16.69,702,13,19516,0.68,6,0,0,1,0,0,0
0,Debt_Consolidation,0.1715,857.46,12.30951332,12.7,672,9,40099,0.528,6,0,0,0,0,0,1
0,Debt_Consolidation,0.1114,262.45,10.71441777,6.93,722,20,26610,0.654,4,1,0,0,1,0,1
0,Other,0.1336,677.36,11.7829526,15.16,682,21,134025,0.679,0,0,0,0,0,0,1
0,Other,0.1209,266.06,11.33857208,9.87,702,9,1077,0.158,5,0,0,0,0,0,1
0,Debt_Consolidation,0.1525,869.7,12.20607265,9.49,682,13,54003,0.484,5,0,0,1,0,0,0
0,Other,0.1367,850.44,11.60823564,23.05,702,11,238903,0.805,1,0,0,0,0,0,1
0,Other,0.1588,701.96,11.28978191,0.98,697,3,3401,0.0579999999999999,7,0,0,0,0,0,1
0,Debt_Consolidation,0.1683,302.33,11.00209984,14.68,682,32,0,0.0,9,1,0,0,1,0,1
0,Other,0.1525,869.7,11.7905572,11.74,707,6,20794,0.5710000000000001,7,0,0,0,0,0,1
0,Debt_Consolidation,0.1778,901.06,11.28978191,12.99,672,15,35251,0.835,6,1,0,0,1,0,1
0,Home,0.0938,127.91,11.69524702,6.46,727,14,138492,0.494,1,0,0,0,0,0,1
0,Debt_Consolidation,0.1304,168.57,10.29200994,20.38,672,6,4546,0.561,4,0,0,1,0,0,0
0,Other,0.1272,268.48,10.51867319,14.4,707,6,2479,0.451,6,0,0,0,0,0,1
0,Debt_Consolidation,0.1304,539.42,11.21182037,6.11,697,7,16917,0.711,5,0,0,0,0,0,1
0,Debt_Consolidation,0.1178,165.55,9.998615898,2.07,702,10,1312,0.17,4,0,0,0,0,0,1
0,Home,0.1209,665.15,12.57764999,10.06,712,23,211463,0.0,4,0,0,0,0,0,1
0,Other,0.143,257.43,10.75798798,22.85,677,13,29895,0.5429999999999999,6,0,0,1,0,0,0
0,Other,0.1304,337.14,10.83958091,12.8,707,12,3359,0.129,5,1,0,0,1,0,1
0,Other,0.1493,311.68,10.30895266,10.72,662,5,11255,0.736,5,0,0,0,0,0,1
0,Other,0.1272,268.48,10.77895629,18.5,677,5,7368,0.828,4,0,0,1,0,0,0
0,Other,0.1336,845.0,11.98292909,7.91,712,8,16716,0.2239999999999999,5,0,0,0,0,0,1
0,Debt_Consolidation,0.1178,264.88,10.73639668,11.74,702,5,6290,0.331,4,0,0,0,0,0,1
0,Other,0.1336,541.89,11.91839057,24.55,682,20,146579,0.8540000000000001,3,0,0,1,0,0,0
0,Debt_Consolidation,0.1525,869.7,10.71441777,13.73,697,22,18840,0.5479999999999999,6,0,0,1,0,0,0
0,Education,0.1557,559.13,10.6454249,6.83,707,29,8044,0.307,8,0,0,0,0,0,1
0,Debt_Consolidation,0.143,154.46,10.38899537,19.5,687,2,2967,0.424,2,0,0,1,0,0,0
0,Other,0.0938,95.94,11.22524339,1.36,727,21,3484,0.29,4,0,0,1,0,0,0
0,Other,0.1241,334.11,10.59663473,9.51,692,18,23534,0.4579999999999999,4,0,0,0,0,0,1
0,Debt_Consolidation,0.1083,365.78,12.76569986,9.43,717,24,228727,0.775,4,0,0,1,0,0,0
0,Debt_Consolidation,0.1462,189.64,10.08580911,20.45,672,4,4609,0.838,4,0,0,0,0,0,1
0,Education,0.16,114.27,9.798127037,20.2,662,4,1748,0.8320000000000001,6,0,0,0,0,0,1
0,Home,0.143,252.28,11.08214255,8.22,667,13,13081,0.8390000000000001,5,0,0,0,0,0,1
0,Debt_Consolidation,0.1284,773.22,11.49276357,22.77,712,14,29716,0.805,4,0,0,0,0,0,1
0,Other,0.1221,186.57,10.91508846,4.36,702,30,6788,0.267,5,1,1,0,1,1,1
0,Other,0.0932,319.47,11.00209984,19.58,757,30,164974,0.246,0,0,0,0,0,0,1
0,Debt_Consolidation,0.1947,479.66,11.42954386,24.4,662,17,58439,0.708,9,0,0,0,0,0,1
0,Home,0.1568,350.02,11.22524339,8.83,677,3,9700,0.367,2,0,0,1,0,0,0
0,Other,0.1474,538.78,11.15625052,24.89,672,18,67901,0.7959999999999999,2,0,0,1,0,0,0
0,Other,0.1189,397.97,11.28978191,19.63,722,24,36719,0.615,4,0,0,0,0,0,1
0,Debt_Consolidation,0.1695,534.41,11.48600638,5.02,677,2,1513,0.309,1,0,0,0,0,0,1
0,Other,0.1253,138.89,10.16600565,22.7,677,25,27535,0.544,1,0,0,1,0,0,0
0,Other,0.1284,268.95,10.81977828,22.22,697,20,49391,0.903,2,0,0,1,0,0,0
0,Debt_Consolidation,0.1379,340.76,10.858999,21.99,682,8,6641,0.316,4,0,0,1,0,0,0
0,Debt_Consolidation,0.1474,207.23,10.6454249,22.17,702,13,17295,0.745,8,0,0,0,0,0,1
0,Other,0.1505,277.53,10.89858946,14.91,667,17,26814,0.5770000000000001,5,5,0,0,1,0,1
0,Debt_Consolidation,0.16,235.56,10.94022444,21.53,727,16,9007,0.332,9,0,0,0,0,0,1
0,Debt_Consolidation,0.1189,265.32,11.00209984,19.52,702,13,83434,0.69,3,0,0,0,0,0,1
0,Debt_Consolidation,0.1505,329.57,10.96301245,12.31,707,28,25506,0.989,4,0,0,0,0,0,1
0,Debt_Consolidation,0.1221,183.24,10.23981692,5.53,722,5,4405,0.2339999999999999,5,0,0,0,0,0,1
0,Other,0.1095,392.57,13.01700286,8.49,737,14,224090,0.401,3,0,0,0,0,0,1
0,Home,0.1474,103.62,10.1266311,14.16,712,18,7162,0.4479999999999999,8,0,0,0,0,0,1
0,Debt_Consolidation,0.1347,182.34,10.10659165,23.36,692,4,3039,0.506,5,0,0,0,0,0,1
0,Debt_Consolidation,0.1347,169.62,10.12647109,9.65,687,5,6608,0.601,4,0,0,0,0,0,1
0,Other,0.1505,374.67,11.33857208,12.79,697,15,26598,0.971,6,0,0,1,0,0,0
0,Other,0.1537,139.39,10.08580911,18.35,682,2,1272,0.385,0,0,0,0,0,0,1
0,Other,0.1695,178.14,10.16585182,2.91,667,4,8136,0.365,7,0,0,0,0,0,1
0,Other,0.1726,250.49,10.37349118,12.26,667,7,26726,0.983,4,0,0,1,0,0,0
0,Debt_Consolidation,0.1253,334.67,11.64395373,15.39,722,30,141532,0.972,0,0,0,0,0,0,1
0,Other,0.1379,511.14,12.68233167,9.98,722,27,13739,0.677,7,0,0,0,0,0,1
0,Debt_Consolidation,0.1474,241.76,10.48010092,19.38,672,10,6907,0.519,5,0,0,0,0,0,1
0,Other,0.08,282.03,11.51292546,23.9,777,18,212878,0.0579999999999999,2,0,0,0,0,0,1
0,Debt_Consolidation,0.1347,169.62,9.392661929,9.9,697,3,2905,0.255,4,0,0,1,0,0,0
0,Other,0.1663,532.05,11.64395373,21.95,672,14,107611,0.8909999999999999,6,0,0,1,0,0,0
0,Other,0.167,426.02,11.26446411,9.62,672,11,7672,0.7829999999999999,7,0,0,0,0,0,1
0,Home,0.1189,497.46,11.40756495,17.11,712,22,96473,0.481,1,0,0,0,0,0,1
0,Debt_Consolidation,0.1316,337.71,11.15625052,19.7,692,11,27200,0.6920000000000001,4,0,0,1,0,0,0
0,Other,0.1316,189.12,10.49127422,22.6,712,15,40553,0.82,1,0,0,1,0,0,0
0,Debt_Consolidation,0.1505,520.37,10.59663473,12.42,677,8,8193,0.336,5,0,0,0,0,0,1
0,Other,0.1253,267.73,10.81977828,21.29,697,8,34938,0.596,4,1,0,0,1,0,1
0,Other,0.16,175.79,10.66886237,13.12,682,2,2754,0.344,2,0,0,0,0,0,1
0,Debt_Consolidation,0.1284,336.18,10.84642022,21.64,712,8,10227,0.921,4,0,0,1,0,0,0
0,Education,0.1505,173.46,10.71441777,9.52,697,3,4840,0.356,2,0,0,0,0,0,1
0,Debt_Consolidation,0.1474,518.06,11.25803322,22.42,687,26,2009,0.1989999999999999,5,0,0,0,0,0,1
0,Other,0.1189,497.46,10.69648007,17.65,727,9,5665,0.266,4,0,0,1,0,0,0
0,Other,0.1284,294.16,11.56171563,18.01,682,9,112549,0.8270000000000001,0,0,0,0,0,0,1
0,Debt_Consolidation,0.1347,407.08,11.46167427,17.36,702,9,30250,0.359,4,1,0,0,1,0,1
0,Debt_Consolidation,0.1442,412.6,10.80972795,13.79,717,14,2976,0.96,4,0,0,0,0,0,1
0,Other,0.1126,123.24,11.22524339,11.6,712,15,10673,0.214,4,0,0,0,0,0,1
0,Other,0.1568,210.01,11.35040654,7.85,677,4,3735,0.667,6,0,0,0,0,0,1
0,Other,0.1379,511.14,11.22524339,14.64,712,10,1914,0.324,7,0,0,0,0,0,1
0,Other,0.16,84.38,11.15625052,0.93,702,2,2024,0.146,1,0,0,0,0,0,1
0,Other,0.1189,397.97,11.35040654,7.31,722,12,29669,0.568,5,0,0,1,0,0,0
0,Debt_Consolidation,0.1189,497.46,11.22524339,19.17,717,16,125642,0.8220000000000001,0,1,0,1,1,0,0
0,Debt_Consolidation,0.1158,495.21,11.69524702,14.65,732,27,182274,0.489,0,1,0,0,1,0,1
0,Debt_Consolidation,0.1347,101.77,11.00209984,17.68,692,13,198,0.031,4,2,0,0,1,0,1
0,Other,0.1853,546.27,11.98292909,11.27,677,15,15814,0.8320000000000001,6,0,0,0,0,0,1
0,Education,0.1821,507.62,11.2708539,16.45,662,12,95801,0.828,7,0,0,1,0,0,0
0,Debt_Consolidation,0.1947,295.18,10.76896908,18.18,667,22,11537,0.986,5,0,1,1,0,1,0
0,Home,0.16,168.76,11.00209984,13.8,667,10,9761,0.542,6,0,1,1,0,1,0
0,Debt_Consolidation,0.1568,336.02,10.30895266,10.12,672,5,9611,0.406,5,0,0,1,0,0,0
0,Debt_Consolidation,0.1474,345.37,11.00209984,7.6,682,16,32153,0.633,5,2,0,0,1,0,1
0,Home,0.1821,362.59,10.91501573,13.46,687,7,3802,0.09,9,0,0,0,0,0,1
0,Other,0.1284,336.18,11.54248427,2.9,722,6,10338,0.233,5,0,0,0,0,0,1
0,Other,0.1442,275.07,11.06272446,5.65,707,7,3606,0.434,6,0,0,0,0,0,1
0,Debt_Consolidation,0.2011,260.53,10.30895266,10.44,667,1,6402,0.8,4,0,1,1,0,1,0
0,Other,0.0963,385.14,11.28978191,7.41,767,32,199390,0.2319999999999999,1,0,0,0,0,0,1
0,Other,0.1695,890.68,12.20607265,4.33,762,36,12352,0.171,9,0,0,0,0,0,1
0,Other,0.1379,204.46,11.58524613,12.02,682,12,48818,0.721,4,1,0,0,1,0,1
